,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
9383,4.9886,8.0,7.0506697,1.1141526,5810.0,3.3838089,33.98,-117.47,1.581
9384,6.1181,18.0,6.74162,1.0027933,2471.0,3.4511173,33.7,-117.94,2.845
9385,3.4432,39.0,5.353535,1.0323232,1537.0,3.1050506,34.07,-117.63,1.067
9386,1.1563,38.0,4.8439026,1.2,760.0,3.707317,32.71,-117.13,0.827
9387,4.5568,11.0,4.9342103,1.0493422,899.0,2.9572368,38.34,-121.97,1.272
9388,5.3671,16.0,7.0478086,1.0119522,1778.0,7.0836654,34.18,-117.4,1.818
9389,6.2742,20.0,7.055814,1.0488372,1669.0,3.8813953,37.32,-121.79,2.413
9390,2.125,18.0,4.5,1.0185186,115.0,2.1296296,39.23,-123.18,1.75
9391,5.0285,9.0,6.173789,1.054131,1290.0,3.6752136,38.04,-121.36,1.482
9392,4.4567,27.0,5.626289,0.9381443,1458.0,3.757732,34.17,-119.19,1.911
9393,2.9286,51.0,5.353234,1.0248756,495.0,2.4626865,36.98,-122.04,2.583
9394,2.1838,18.0,4.5652175,0.99033815,385.0,1.8599033,39.78,-121.59,0.58
9395,3.4427,30.0,4.814815,1.0617284,610.0,2.510288,37.48,-122.2,2.635
9396,3.9286,25.0,4.7116404,0.9232804,918.0,2.4285715,33.84,-117.88,2.627
9397,4.9917,26.0,5.3873873,0.98713,2447.0,3.1492922,33.81,-117.85,2.481
9398,5.282,31.0,6.227848,1.0189873,422.0,2.670886,32.79,-117.14,1.83
9399,2.4929,15.0,4.1714287,1.0461539,1766.0,3.8813186,33.87,-117.87,1.585
9400,6.1401,23.0,6.3057995,1.0140598,1695.0,2.9789104,33.61,-117.67,2.432
9401,1.8939,28.0,5.7116404,1.1005291,1283.0,3.3941798,37.26,-120.49,0.83
9402,5.103,34.0,5.90625,0.9744318,1379.0,3.9176137,33.84,-117.99,2.07
9403,4.5615,8.0,4.3369036,1.030185,2595.0,2.526777,37.27,-121.83,2.826
9404,8.0448,35.0,7.6721764,0.9972452,1001.0,2.7575758,37.88,-122.12,4.333
9405,9.042,52.0,7.9620852,1.1279621,493.0,2.3364928,34.15,-118.35,5.00001
9406,5.5632,24.0,6.343356,0.9776916,2667.0,2.586809,38.64,-121.36,1.752
9407,5.086,17.0,7.359664,1.0571429,1720.0,2.8907564,34.51,-117.21,1.484
9408,2.6951,44.0,3.9089615,1.0170697,2962.0,4.2133713,33.97,-118.23,1.693
9409,5.6235,51.0,5.8009048,1.0339366,810.0,1.8325791,37.76,-122.45,5.00001
9410,2.3382,38.0,5.142857,1.1607143,478.0,4.267857,37.29,-120.32,0.596
9411,3.9191,36.0,6.110063,1.0597484,711.0,2.2358491,38.45,-122.69,1.83
9412,3.0398,36.0,3.5976095,1.0597609,1068.0,4.25498,33.98,-118.18,1.654
9413,2.9219,18.0,5.46875,1.3203125,260.0,2.03125,38.51,-121.49,1.529
9414,2.1875,19.0,4.1973095,1.0964125,1859.0,4.1681614,33.21,-117.24,1.217
9415,1.9643,41.0,4.6066666,1.065,2122.0,3.5366666,37.63,-121.01,0.749
9416,2.8208,33.0,4.0510206,1.1581633,739.0,1.8852041,34.17,-118.38,2.385
9417,5.2853,31.0,5.1694446,1.1944444,736.0,2.0444446,34.15,-118.42,3.559
9418,2.5568,44.0,4.57037,0.97037035,378.0,2.8,37.75,-122.16,1.111
9419,3.1832,9.0,6.2884617,1.0833334,596.0,3.8205128,33.67,-117.31,1.574
9420,1.0375,35.0,5.14652,1.1941392,1086.0,3.9780219,33.95,-118.25,0.898
9421,2.7596,32.0,4.969419,1.0244648,1212.0,3.706422,33.97,-117.36,0.822
9422,3.3214,43.0,4.4362745,0.9754902,764.0,3.745098,33.81,-118.21,1.622
9423,3.9868,17.0,3.8505337,1.0355872,598.0,2.128114,33.87,-118.36,2.819
9424,1.7038,28.0,4.598775,1.0704441,1530.0,2.3430321,41.73,-124.22,0.783
9425,5.2601,13.0,4.1563787,1.100823,959.0,1.973251,37.78,-122.27,2.927
9426,5.2681,21.0,5.7555556,0.84444445,142.0,3.1555555,34.31,-119.17,5.00001
9427,1.4524,42.0,3.5231316,1.0284698,1167.0,4.1530247,34.01,-118.27,1.268
9428,4.5893,45.0,5.4006114,1.0152905,869.0,2.6574924,37.78,-122.2,1.635
9429,2.6818,8.0,4.649673,1.1633987,2251.0,2.9424837,34.09,-117.63,1.141
9430,4.25,10.0,5.3013973,1.0099801,1349.0,2.6926148,35.61,-117.64,0.832
9431,2.7708,43.0,3.7722008,1.027027,1084.0,4.185328,34.05,-118.19,1.279
9432,4.8264,6.0,5.489286,1.2392857,506.0,1.8071429,33.9,-117.98,1.468
9433,5.3903,29.0,6.4514766,1.0295359,1197.0,2.5253165,33.75,-117.8,2.866
9434,4.2833,44.0,5.0799136,1.0453564,1517.0,3.2764578,34.09,-118.1,2.58
9435,5.8252,7.0,5.144414,1.0663034,2493.0,2.264305,33.67,-117.98,2.647
9436,7.912,26.0,7.209068,0.9924433,1030.0,2.5944583,37.72,-122.13,3.673
9437,3.7007,26.0,6.272311,1.0320367,1217.0,2.784897,39.71,-121.89,1.392
9438,4.875,5.0,7.1017213,1.1760564,7694.0,6.0203443,34.69,-118.2,1.634
9439,5.6986,20.0,5.677051,1.0841122,2310.0,2.398754,37.9,-122.04,2.758
9440,2.3,30.0,5.015444,1.1061776,2170.0,4.189189,34.01,-117.69,0.956
9441,3.0224,7.0,7.149789,1.3101265,1268.0,2.6751056,37.33,-119.62,1.478
9442,3.6625,22.0,5.7474747,0.996633,822.0,2.7676768,39.75,-121.87,1.266
9443,4.3818,14.0,5.2916665,1.0364584,1690.0,2.9340277,32.87,-116.91,1.471
9444,2.9647,16.0,7.537023,1.6350037,3048.0,2.2797308,33.85,-116.53,1.109
9445,1.85,27.0,4.0397553,1.0336392,779.0,2.382263,39.4,-123.35,0.718
9446,3.7015,27.0,4.3760448,1.0854225,2372.0,2.202414,34.19,-118.31,2.879
9447,2.5374,11.0,5.8282676,1.1048632,1456.0,2.212766,39.79,-121.62,0.972
9448,4.7772,34.0,4.9859157,0.9753521,980.0,3.4507043,33.81,-117.96,1.825
9449,1.4329,21.0,3.0577617,1.0036101,1283.0,4.631769,33.93,-118.28,0.941
9450,3.2091,29.0,4.2189054,1.066335,2332.0,3.86733,37.66,-122.11,1.5
9451,4.3661,35.0,5.7976656,0.9766537,629.0,2.447471,33.8,-117.84,2.221
9452,4.5694,31.0,6.104925,0.98072803,1286.0,2.7537472,33.16,-117.34,2.437
9453,1.3971,37.0,4.642857,1.0942857,1243.0,3.5514286,33.96,-118.26,0.898
9454,2.2222,20.0,5.1875,1.0119047,1390.0,4.1369047,36.35,-119.41,0.529
9455,3.2321,46.0,3.9850745,1.0580431,1281.0,2.1243782,37.72,-122.48,1.125
9456,3.625,45.0,4.917808,1.2808219,662.0,2.2671232,33.96,-118.39,3.294
9457,9.9025,40.0,8.10685,1.0657535,985.0,2.69863,37.47,-122.2,5.00001
9458,4.8906,36.0,6.347032,1.0502284,683.0,3.1187215,33.85,-118.36,3.344
9459,3.9844,38.0,5.403042,1.1406844,1236.0,4.69962,33.72,-117.88,1.653
9460,4.542,12.0,5.7810693,1.0685968,10475.0,2.332962,34.4,-118.46,1.953
9461,8.5759,32.0,6.7514124,0.9491525,810.0,2.2881355,37.98,-122.53,5.00001
9462,7.4351,18.0,8.44837,1.361413,949.0,2.5788043,32.83,-117.24,4.457
9463,2.9063,27.0,3.7992702,1.1167883,2009.0,3.6660583,33.88,-118.29,1.841
9464,3.0938,31.0,3.6676557,0.97626114,1486.0,4.4094954,33.98,-118.17,1.554
9465,4.2841,30.0,5.903394,1.1566579,929.0,2.4255874,37.68,-122.15,2.134
9466,3.2284,18.0,4.2190943,1.0489596,3663.0,4.483476,34.25,-118.41,1.571
9467,5.1221,4.0,6.1761785,1.0252274,6945.0,2.8722084,32.75,-116.94,2.297
9468,4.0347,34.0,5.311015,1.0561556,1139.0,2.4600432,34.16,-118.43,3.536
9469,4.7833,28.0,6.550162,1.1003237,844.0,2.7313917,38.4,-122.29,3.611
9470,3.7426,20.0,5.940678,1.0,676.0,2.8644068,38.68,-121.24,1.355
9471,4.4312,26.0,5.6608186,1.0804094,1629.0,2.381579,37.92,-122.07,2.25
9472,4.9504,5.0,5.6301074,1.0365591,4361.0,3.126165,38.13,-122.19,2.148
9473,6.7957,10.0,6.5759897,1.0868455,2177.0,2.780332,33.13,-116.97,2.875
9474,2.0357,32.0,4.510638,1.1648936,1639.0,4.3590426,33.89,-118.19,1.073
9475,5.0012,8.0,5.5280952,1.0195239,5696.0,2.712381,35.32,-119.08,1.063
9476,3.8897,38.0,5.5729165,1.1270833,1378.0,2.8708334,37.99,-122.04,1.399
9477,3.1979,32.0,4.516871,0.99846625,2044.0,3.1349692,34.02,-117.98,1.839
9478,2.0682,40.0,4.6356587,1.1395348,1052.0,4.0775194,33.88,-117.56,1.13
9479,4.2857,52.0,5.404389,1.2915361,540.0,1.6927899,37.8,-122.44,5.00001
9480,4.3714,23.0,6.2026725,1.0423163,1456.0,3.2427616,32.7,-117.0,1.31
9481,6.0494,24.0,5.175824,1.0018315,1738.0,3.1831503,33.72,-117.98,2.404
9482,3.0294,31.0,4.706161,0.98815167,1042.0,2.4691944,36.52,-119.55,0.702
9483,2.7569,21.0,5.315852,1.1084625,2657.0,3.1668653,34.08,-117.42,1.275
9484,3.2312,34.0,3.40991,0.954955,409.0,1.8423424,32.79,-117.2,1.922
9485,1.9167,42.0,3.1939163,1.0589354,2099.0,3.9904943,34.03,-118.29,1.364
9486,1.7062,45.0,4.943503,1.0480226,847.0,2.3926554,37.26,-121.0,0.774
9487,3.0958,39.0,5.009494,1.1044304,857.0,2.7120254,37.77,-122.16,1.458
9488,5.894,47.0,6.0055404,0.9750692,902.0,2.498615,34.18,-118.1,3.009
9489,2.9688,52.0,4.2305474,1.0461096,870.0,2.5072045,37.77,-122.28,2.208
9490,1.5625,36.0,4.157534,1.0616438,483.0,3.3082192,36.74,-119.81,0.475
9491,15.0001,33.0,7.4465117,1.0372093,629.0,2.9255815,37.43,-122.27,5.00001
9492,2.7399,18.0,3.480611,1.1104583,1639.0,1.9259695,37.52,-122.21,0.875
9493,2.0461,46.0,4.9098144,1.127321,1100.0,2.9177718,34.07,-117.34,0.905
9494,4.4881,36.0,5.7597766,0.98044693,1134.0,3.1675978,33.92,-118.16,2.189
9495,5.2452,4.0,5.94501,1.0244399,1592.0,3.2423625,37.46,-121.14,1.619
9496,6.0577,25.0,6.120045,1.0260476,2338.0,2.6477916,37.34,-122.03,4.518
9497,2.8654,44.0,4.5201793,1.0,544.0,2.439462,34.04,-118.32,1.768
9498,7.3878,15.0,7.6875,1.15,962.0,3.00625,33.54,-117.71,3.183
9499,1.9306,22.0,4.1764708,1.3267974,664.0,4.3398695,33.66,-116.17,0.475
9500,2.9899,52.0,5.0774817,1.0750605,915.0,2.2154963,37.77,-122.26,2.281
9501,3.7059,33.0,3.5285714,1.1428572,167.0,2.3857143,33.6,-117.77,2.375
9502,15.0001,52.0,8.483019,0.9622642,813.0,3.0679245,34.07,-118.33,5.00001
9503,2.4554,20.0,5.5964913,1.0802006,1024.0,2.566416,33.74,-116.95,0.894
9504,3.6354,22.0,4.2352943,1.0349761,1553.0,2.4689984,34.17,-118.28,2.563
9505,4.5987,37.0,3.590184,1.0723926,1363.0,1.6723926,37.45,-122.16,3.56
9506,3.1014,37.0,4.953125,1.0755209,955.0,2.4869792,38.52,-121.49,0.968
9507,3.3125,26.0,5.2831683,1.009901,1437.0,2.8455446,39.07,-121.7,1.0
9508,3.3844,6.0,5.4208074,1.0201863,2075.0,3.2220497,37.67,-120.93,1.385
9509,4.5062,20.0,4.3361344,0.96218485,658.0,2.764706,37.39,-121.96,2.193
9510,5.1834,26.0,5.037879,1.0151515,1550.0,1.9570707,37.94,-122.54,4.055
9511,4.1742,17.0,5.082225,0.9866989,2900.0,3.5066504,36.72,-121.64,1.599
9512,5.4727,34.0,6.3127856,1.1757991,1422.0,3.2465754,34.21,-118.15,2.389
9513,2.2566,52.0,4.995349,0.97906977,975.0,2.2674417,40.79,-124.16,0.927
9514,3.5104,29.0,26.46597,5.4240837,410.0,2.146597,34.3,-116.99,1.571
9515,4.3846,15.0,6.2635984,1.0460252,827.0,3.460251,33.14,-117.08,1.542
9516,10.8289,9.0,6.8250275,1.1118494,1912.0,2.1173866,33.63,-117.87,5.00001
9517,6.5829,52.0,5.554217,0.9116466,551.0,2.2128515,37.43,-122.14,5.00001
9518,2.1042,16.0,24.5,6.071429,29.0,2.0714285,33.82,-116.5,0.875
9519,1.5227,35.0,3.0363636,1.0909091,267.0,4.8545456,34.0,-118.23,3.5
9520,3.73,11.0,3.151013,0.907919,1094.0,2.014733,37.32,-121.96,2.277
9521,7.9625,33.0,6.5205994,1.0262172,588.0,2.2022471,34.14,-118.45,4.908
9522,3.0156,37.0,4.8187404,1.0522274,2048.0,3.1459293,37.33,-121.87,2.703
9523,5.5677,16.0,6.2719665,0.9707113,918.0,3.8410041,34.03,-117.6,1.754
9524,3.1477,52.0,5.588694,0.9668616,978.0,1.9064327,34.1,-117.72,2.912
9525,4.5662,8.0,6.3076925,1.0179487,1784.0,4.574359,32.69,-117.03,1.755
9526,3.3816,15.0,5.404711,0.9614561,1374.0,2.9421842,40.57,-122.32,0.938
9527,7.3843,27.0,7.383915,1.0136571,1956.0,2.9681334,37.23,-121.91,4.05
9528,3.2763,29.0,4.482471,1.0717863,1085.0,1.8113523,34.17,-118.44,2.794
9529,4.6111,23.0,6.106349,0.96507937,1621.0,2.573016,34.15,-117.24,1.284
9530,3.6346,22.0,6.0521326,1.0592417,1147.0,2.7180095,33.19,-117.23,1.925
9531,4.1775,4.0,5.495446,1.0655738,3527.0,3.212204,34.04,-117.49,1.437
9532,4.3375,31.0,6.2401214,1.0212766,867.0,2.6352584,37.7,-122.09,2.418
9533,3.7875,28.0,5.5994153,1.2251462,930.0,2.7192984,38.31,-122.67,2.927
9534,15.0001,46.0,6.0,0.8,13.0,2.6,37.5,-122.14,5.00001
9535,3.526,17.0,5.7336063,1.0956284,1656.0,2.262295,35.32,-120.84,1.839
9536,3.2875,48.0,5.33123,1.0694007,962.0,3.0347004,37.72,-122.46,2.215
9537,3.6118,48.0,4.387324,1.0352113,697.0,2.4542253,37.35,-121.95,2.355
9538,2.8385,42.0,4.514344,0.95696723,1470.0,3.012295,34.03,-118.13,1.922
9539,6.2609,8.0,7.4688797,1.020747,1421.0,2.9481328,32.77,-116.9,3.071
9540,4.5812,18.0,6.0666666,1.0256411,2975.0,3.0512822,36.8,-121.64,2.552
9541,4.825,40.0,5.3796477,1.1350293,1375.0,2.6908023,34.13,-118.22,2.058
9542,3.7308,35.0,5.6904764,1.1071428,744.0,2.952381,33.9,-118.03,2.024
9543,4.7639,36.0,5.2618184,1.0036364,799.0,2.9054546,37.66,-122.44,2.656
9544,2.7308,31.0,4.4761257,1.0477489,2385.0,3.2537518,34.0,-118.12,1.738
9545,1.5833,46.0,5.81893,1.1028807,902.0,3.711934,36.72,-119.81,0.567
9546,2.4615,16.0,5.3114753,1.0,135.0,2.2131147,37.86,-120.23,1.375
9547,5.5942,5.0,6.7152033,1.0728052,1327.0,2.8415418,38.13,-121.32,1.869
9548,4.2329,5.0,5.7340784,1.0173185,5871.0,3.2798882,34.56,-118.07,1.455
9549,4.0,48.0,5.448505,1.0697675,664.0,2.20598,34.01,-118.46,5.00001
9550,5.2035,40.0,5.8395524,1.0037314,826.0,3.0820897,34.0,-118.39,4.857
9551,3.1176,33.0,4.293413,1.1197605,1511.0,1.8095808,37.23,-121.98,3.963
9552,12.5381,29.0,6.888889,1.2222222,50.0,2.7777777,33.96,-117.44,1.125
9553,2.3958,33.0,4.9413095,1.1218961,1459.0,3.2934537,34.6,-118.12,0.945
9554,3.5227,19.0,5.401222,1.0590631,1421.0,2.8940938,32.61,-116.79,2.061
9555,4.0326,34.0,5.2225804,0.9451613,1148.0,3.7032259,37.63,-122.08,1.647
9556,7.2779,16.0,5.351852,0.9166667,455.0,2.1064816,37.35,-122.03,2.929
9557,3.5865,35.0,5.372973,1.0972973,602.0,3.254054,33.89,-118.1,1.78
9558,9.7194,9.0,8.30626,0.9763113,1981.0,3.3519459,37.49,-121.89,5.00001
9559,3.5295,15.0,4.567365,1.0254492,1479.0,2.2140718,37.68,-122.08,2.422
9560,3.05,33.0,6.868597,1.2694877,1753.0,3.9042315,34.02,-117.43,0.978
9561,3.6509,34.0,5.0186667,1.1413333,1034.0,2.7573333,33.95,-118.03,1.732
9562,1.5844,31.0,3.606127,1.059081,898.0,1.9649891,33.78,-118.19,1.625
9563,4.0703,10.0,6.3435755,1.1117319,986.0,2.75419,36.32,-118.94,1.471
9564,3.9745,36.0,5.951827,1.0664452,1711.0,2.8421926,32.79,-117.07,1.708
9565,6.9257,28.0,6.9659443,1.0185759,826.0,2.5572755,33.54,-117.76,4.664
9566,1.1645,44.0,5.1519437,1.1519434,1159.0,4.0954065,33.99,-118.3,0.982
9567,2.7254,25.0,3.796597,1.0997679,4983.0,3.8538282,34.08,-118.05,1.435
9568,1.9637,49.0,3.7374701,1.1789976,643.0,1.5346062,32.75,-117.16,1.375
9569,2.1864,29.0,4.0316267,1.0406626,1880.0,2.8313253,38.43,-122.73,1.432
9570,5.0635,16.0,6.5738163,0.9888579,1034.0,2.8802228,36.83,-119.77,1.085
9571,1.8438,29.0,3.205696,1.2405063,1083.0,3.427215,33.78,-118.19,1.625
9572,5.5,46.0,5.443956,1.0065935,1034.0,2.2725275,34.1,-117.72,2.897
9573,2.7885,34.0,4.3840685,0.99857754,1795.0,2.5533428,38.26,-122.04,1.059
9574,4.8993,34.0,5.651282,0.94871795,1398.0,2.3897436,37.99,-122.55,3.199
9575,4.2404,52.0,4.4424777,1.0221239,590.0,2.6106195,34.05,-118.38,3.51
9576,3.4138,14.0,6.01203,1.069173,1509.0,2.269173,34.13,-117.2,1.267
9577,12.0372,27.0,8.276283,1.0440098,1248.0,3.0513446,37.39,-122.13,5.00001
9578,2.8797,33.0,3.577922,1.0541126,2475.0,2.6785715,34.01,-118.41,2.853
9579,1.5565,35.0,2.05689,1.0594184,3013.0,3.8091023,34.05,-118.28,1.525
9580,5.0195,19.0,6.0234656,1.0198556,1646.0,2.9711192,33.18,-117.24,2.002
9581,1.4891,41.0,4.5518517,1.1185185,994.0,3.6814816,34.11,-117.32,0.673
9582,4.4357,16.0,6.0285716,1.0428572,793.0,2.8321428,38.39,-122.84,2.169
9583,1.684,41.0,4.226629,0.9915014,804.0,2.2776203,39.14,-121.59,0.713
9584,1.1471,14.0,6.4413147,1.8122066,436.0,2.0469484,36.0,-116.22,0.329
9585,2.2604,17.0,6.016,1.432,661.0,2.644,38.35,-120.57,0.848
9586,2.8194,8.0,5.7597766,1.122905,606.0,3.385475,33.85,-117.24,1.363
9587,5.0049,25.0,4.319261,1.0395778,649.0,1.712401,37.79,-122.43,4.6
9588,11.1978,32.0,7.270344,1.0316455,2768.0,2.5027125,34.1,-118.47,5.00001
9589,5.1681,52.0,6.9134197,1.038961,566.0,2.4502165,37.73,-122.48,5.00001
9590,4.8409,31.0,4.6755853,0.9130435,884.0,2.9565217,34.62,-118.32,2.649
9591,1.6675,6.0,5.511509,1.3913044,1039.0,2.657289,34.05,-117.3,0.958
9592,5.9214,20.0,6.9168444,1.108742,1769.0,3.771855,37.27,-121.81,2.24
9593,6.0928,35.0,6.0584793,0.9298246,908.0,2.6549706,34.17,-118.57,3.273
9594,2.3333,11.0,2.4347825,0.9536232,1338.0,3.8782609,37.49,-122.23,2.417
9595,4.4821,42.0,5.481685,0.93772894,1594.0,2.9194138,37.69,-122.48,2.524
9596,3.8816,33.0,6.1618853,1.0204918,1252.0,2.5655737,34.05,-117.19,1.346
9597,2.875,41.0,4.4720497,1.0093168,1014.0,3.1490684,34.21,-118.44,1.686
9598,4.4435,35.0,6.191837,1.0489796,658.0,2.6857142,34.14,-117.27,0.976
9599,2.4097,19.0,4.950704,1.0023475,1742.0,4.089202,37.92,-121.25,0.66
9600,7.2211,30.0,6.413158,0.91842103,1005.0,2.6447368,36.73,-119.69,1.717
9601,4.5281,35.0,5.0556746,0.98072803,1727.0,3.698073,37.61,-122.1,1.736
9602,3.5139,31.0,4.5919733,1.1655518,1973.0,3.2993312,33.93,-118.35,1.928
9603,1.3047,41.0,5.638989,1.1624548,927.0,3.3465705,36.72,-119.79,0.441
9604,7.9976,52.0,7.742466,1.0438356,924.0,2.5315068,34.13,-118.13,5.00001
9605,3.1786,41.0,3.0791366,0.79856116,585.0,4.208633,33.98,-118.17,1.321
9606,1.8529,52.0,4.880878,1.0783699,758.0,2.3761756,40.8,-124.17,0.625
9607,5.8777,27.0,5.6185102,1.0857788,1082.0,2.442438,33.63,-117.95,3.588
9608,4.1739,40.0,4.510638,1.0893617,667.0,2.8382978,37.79,-122.2,1.696
9609,6.3824,41.0,5.4248366,0.8888889,353.0,2.3071895,37.45,-122.27,5.00001
9610,4.25,40.0,4.6917477,1.1529126,902.0,2.1893203,33.71,-118.29,3.328
9611,3.8464,17.0,3.6996922,1.0689231,3539.0,2.1778462,37.36,-122.0,2.394
9612,1.5625,33.0,3.6234567,1.0493827,730.0,4.5061727,36.61,-119.53,0.558
9613,3.1563,31.0,3.2925851,1.0,1253.0,2.511022,34.42,-119.71,2.67
9614,2.1094,44.0,6.12931,1.2068965,384.0,3.310345,34.91,-120.6,0.738
9615,4.6687,44.0,5.7820163,1.0490463,1012.0,2.7574933,34.0,-118.4,3.443
9616,4.8145,25.0,4.3851943,1.046424,2484.0,3.1166875,37.39,-121.99,2.307
9617,3.7527,38.0,4.410596,1.0364238,1627.0,2.6937087,33.87,-118.18,1.619
9618,5.5789,36.0,5.365462,1.0361446,678.0,2.7228916,38.01,-122.64,2.92
9619,3.6106,27.0,4.469262,1.0266393,1555.0,3.1864755,33.91,-117.91,1.964
9620,4.0791,11.0,5.878902,1.098493,4773.0,2.5688913,33.17,-117.33,2.813
9621,2.5885,52.0,4.8426394,1.0862944,1271.0,3.2258883,34.01,-118.3,1.362
9622,2.5787,35.0,4.1466227,1.0906096,1883.0,3.1021416,34.08,-118.13,2.23
9623,3.0833,34.0,3.0764332,0.83439493,291.0,1.8535032,37.52,-122.26,2.563
9624,3.1395,27.0,4.643087,1.3247589,597.0,1.9196142,33.42,-117.62,3.1
9625,2.5313,46.0,4.816116,1.0495868,1210.0,2.5,37.62,-121.03,0.777
9626,8.7385,16.0,8.244623,1.0645162,1275.0,3.4274194,33.69,-117.79,3.4
9627,2.4219,33.0,4.311245,1.0140562,1371.0,2.753012,33.88,-118.31,2.607
9628,4.1852,44.0,4.991228,1.0,497.0,2.1798246,33.96,-118.4,3.033
9629,2.75,39.0,4.109489,1.0072993,682.0,4.978102,34.04,-118.17,1.5
9630,2.3547,31.0,4.1744967,1.0402684,821.0,1.836689,37.33,-121.95,2.759
9631,3.1786,35.0,5.2939067,0.94623655,852.0,3.0537634,32.7,-117.08,1.006
9632,3.0465,17.0,5.9328437,1.13851,2237.0,2.3473241,38.42,-120.72,1.441
9633,2.5223,35.0,5.0112047,1.0,933.0,2.6134453,36.78,-119.83,0.662
9634,6.8879,44.0,8.717172,1.1515151,281.0,2.838384,37.47,-122.28,5.00001
9635,5.5762,17.0,10.359649,2.377193,248.0,2.1754386,34.17,-117.13,1.5
9636,4.0217,9.0,5.8045774,1.0,1749.0,3.0792253,36.09,-119.05,0.992
9637,3.5,7.0,3.8897197,1.2280374,1456.0,2.7214954,34.21,-118.46,1.869
9638,1.8205,42.0,4.4367814,0.98659,1597.0,3.059387,38.52,-121.47,0.604
9639,2.9437,27.0,4.920471,1.0721649,1762.0,2.5949926,34.1,-117.89,1.804
9640,5.2276,26.0,4.814921,1.033716,2803.0,2.0107603,33.87,-118.4,4.345
9641,2.7431,14.0,4.2040815,1.0758017,782.0,2.2798834,34.15,-118.1,1.775
9642,4.7193,4.0,5.664495,1.0350163,3455.0,2.8135178,34.12,-117.56,1.787
9643,1.8333,47.0,3.83237,1.0250481,1430.0,2.7552986,34.04,-118.32,1.511
9644,0.536,33.0,4.928571,2.0,47.0,3.357143,37.44,-121.31,1.125
9645,5.93,16.0,5.9586563,1.0155039,1368.0,3.5348837,33.87,-118.03,2.776
9646,1.1985,39.0,3.879022,1.0579151,3212.0,4.133848,33.99,-118.41,2.15
9647,2.1107,16.0,5.910653,1.6254295,1427.0,4.90378,36.21,-121.12,0.762
9648,4.4583,25.0,7.830986,1.112676,249.0,3.5070422,36.71,-119.69,1.083
9649,3.275,17.0,5.4613686,1.0596026,1649.0,3.6401765,37.93,-121.05,1.565
9650,2.9085,21.0,3.9629226,1.1025082,1985.0,2.1646674,36.6,-121.86,1.563
9651,3.8403,21.0,4.8868423,1.05,881.0,2.3184211,33.47,-117.7,3.5
9652,2.5504,26.0,3.725552,1.1093585,2742.0,2.8832808,33.96,-118.36,1.513
9653,3.2813,33.0,4.6710963,1.0531561,1075.0,3.5714285,36.93,-121.77,1.9
9654,3.6667,32.0,7.016667,0.98888886,508.0,2.8222222,33.9,-117.4,3.141
9655,2.7587,52.0,4.1756887,1.0598291,1939.0,1.8414055,37.77,-122.43,3.545
9656,2.1518,43.0,3.728125,0.934375,1184.0,3.7,34.23,-118.39,1.616
9657,5.0527,15.0,6.095563,1.0204778,727.0,2.4812286,33.48,-117.68,2.314
9658,5.159,18.0,5.9442725,1.0309597,890.0,2.755418,34.14,-117.2,1.448
9659,2.0,17.0,4.022936,1.0045872,966.0,4.431193,36.42,-119.09,0.525
9660,2.4574,17.0,4.724272,1.0252427,2371.0,2.3019416,38.66,-121.37,1.033
9661,3.8438,37.0,5.0350466,1.0420561,1255.0,2.932243,37.66,-122.41,2.507
9662,5.3081,12.0,3.686581,1.3216912,1673.0,1.5376838,34.06,-118.25,2.875
9663,4.125,52.0,5.0361447,1.0542169,747.0,4.5,33.95,-118.37,1.74
9664,3.407,33.0,4.4018545,0.9907264,2319.0,3.584235,33.89,-118.15,1.908
9665,1.6944,33.0,4.892857,1.0714285,716.0,3.1964285,32.72,-117.09,1.118
9666,4.1419,45.0,5.3248405,1.0955414,838.0,2.6687899,37.75,-122.5,2.915
9667,4.1161,34.0,5.46875,1.1269531,1353.0,2.6425781,37.04,-122.08,2.209
9668,3.4844,46.0,4.876777,0.8578199,567.0,2.687204,37.74,-122.16,1.295
9669,3.5893,17.0,5.298077,1.0769231,317.0,1.5240384,37.86,-122.07,2.063
9670,3.5541,20.0,3.8488371,1.0465117,857.0,1.9930233,37.64,-122.06,3.5
9671,3.0543,23.0,4.584245,1.1728665,1858.0,4.0656457,36.33,-121.23,0.924
9672,5.6765,25.0,6.2797427,1.0610932,1809.0,2.9083602,33.67,-117.97,2.651
9673,3.75,16.0,3.9819496,0.9765343,1227.0,2.2148015,34.43,-119.88,2.231
9674,3.225,21.0,4.5148697,1.0762082,1011.0,1.8791821,32.8,-117.23,2.294
9675,3.4375,28.0,4.8584905,1.1666666,1334.0,4.1949687,34.29,-118.89,1.941
9676,2.4583,35.0,5.7822013,1.295082,1168.0,2.735363,34.77,-119.72,0.621
9677,1.7875,24.0,3.5335276,1.0670553,1202.0,3.504373,37.96,-121.3,0.768
9678,5.6409,35.0,5.562319,1.0115942,1302.0,3.7739131,33.87,-117.88,1.909
9679,3.1908,16.0,4.3867927,0.9811321,1386.0,2.1792452,38.54,-121.72,1.943
9680,5.9359,16.0,5.756024,0.98493975,1158.0,3.4879518,37.26,-121.81,2.495
9681,3.4605,49.0,4.044156,1.0519481,1173.0,3.0467532,37.72,-122.44,2.65
